"70BCSV 	",
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 ,
35,
CTRWL,1500
SPAN,200
START WL,1400
STOP WL,1600
WLFREQ,0
REFL,-70
LSCL,5
RESLN,2
AVG,1
SMPLAUTO,1
SMPL,501
SMPLINTVL,0.4
HIGH3,
MEAS,
LSUNT,1
NMSKH,OFF
RESCOR,0
RESCORMODE,2
SMOOTH,0
FIBERTYPE,0
MEASWL,1
SWPSPD,1
MODELNAME,AQ6370D
NEBWCAL0,0
NEBWCAL1,0
NEBWCALWL,0
RESPARM,10047
FREQPARM,10047
,
,
,
,
,
,
,
[TRACE DATA],
1400,-81.83876142
1400.4,-81.95625747
1400.8,-82.07252118
1401.2,-82.18709028
1401.6,-82.29952317
1402,-82.40940359
1402.4,-82.51634473
1402.8,-82.61999309
1403.2,-82.7200317
1403.6,-82.81618289
1404,-82.90821034
1404.4,-82.99592057
1404.8,-83.0791637
1405.2,-83.15783359
1405.6,-83.23186727
1406,-83.30124376
1406.4,-83.3659823
1406.8,-83.42613998
1407.2,-83.48180894
1407.6,-83.53311311
1408,-83.58020459
1408.4,-83.62325971
1408.8,-83.66247486
1409.2,-83.69806221
1409.6,-83.73024522
1410,-83.7592543
1410.4,-83.78532245
1410.8,-83.80868114
1411.2,-83.82955637
1411.6,-83.84816509
1412,-83.86471195
1412.4,-83.8793864
1412.8,-83.8923602
1413.2,-83.90378544
1413.6,-83.91379283
1414,-83.9224906
1414.4,-83.9299637
1414.8,-83.93627358
1415.2,-83.94145825
1415.6,-83.94553293
1416,-83.94849096
1416.4,-83.95030525
1416.8,-83.95092995
1417.2,-83.95030262
1417.6,-83.94834654
1418,-83.94497343
1418.4,-83.9400863
1418.8,-83.93358246
1419.2,-83.92535666
1419.6,-83.91530422
1420,-83.90332418
1420.4,-83.88932229
1420.8,-83.87321384
1421.2,-83.85492628
1421.6,-83.83440152
1422,-83.81159787
1422.4,-83.78649163
1422.8,-83.75907822
1423.2,-83.7293729
1423.6,-83.69741102
1424,-83.66324788
1424.4,-83.62695813
1424.8,-83.58863494
1425.2,-83.54838868
1425.6,-83.50634555
1426,-83.4626458
1426.4,-83.41744201
1426.8,-83.37089712
1427.2,-83.32318248
1427.6,-83.27447587
1428,-83.22495951
1428.4,-83.17481812
1428.8,-83.124237
1429.2,-83.07340015
1429.6,-83.02248848
1430,-82.97167818
1430.4,-82.9211391
1430.8,-82.87103336
1431.2,-82.82151414
1431.6,-82.7727246
1432,-82.72479698
1432.4,-82.67785191
1432.8,-82.63199783
1433.2,-82.58733069
1433.6,-82.54393369
1434,-82.50187729
1434.4,-82.46121945
1434.8,-82.422006
1435.2,-82.38427132
1435.6,-82.34803913
1436,-82.31332358
1436.4,-82.28013039
1436.8,-82.24845828
1437.2,-82.21830031
1437.6,-82.18964543
1438,-82.16247992
1438.4,-82.13678885
1438.8,-82.11255751
1439.2,-82.0897727
1439.6,-82.06842399
1440,-82.04850483
1440.4,-82.03001364
1440.8,-82.01295468
1441.2,-81.99733889
1441.6,-81.98318448
1442,-81.97051743
1442.4,-81.9593717
1442.8,-81.94978926
1443.2,-81.94181982
1443.6,-81.93552039
1444,-81.93095444
1444.4,-81.92819093
1444.8,-81.92730306
1445.2,-81.92836678
1445.6,-81.93145918
1446,-81.93665677
1446.4,-81.94403364
1446.8,-81.95365958
1447.2,-81.96559829
1447.6,-81.97990552
1448,-81.99662744
1448.4,-82.01579907
1448.8,-82.03744297
1449.2,-82.06156814
1449.6,-82.08816921
1450,-82.11722587
1450.4,-82.14870265
1450.8,-82.1825489
1451.2,-82.21869916
1451.6,-82.25707365
1452,-82.29757909
