"70BCSV 	",
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 ,
35,
CTRWL,1500
SPAN,200
START WL,1400
STOP WL,1600
WLFREQ,0
REFL,-60
LSCL,5
RESLN,2
AVG,1
SMPLAUTO,1
SMPL,501
SMPLINTVL,0.4
HIGH2,
MEAS,
LSUNT,1
NMSKH,OFF
RESCOR,0
RESCORMODE,2
SMOOTH,0
FIBERTYPE,0
MEASWL,1
SWPSPD,1
MODELNAME,AQ6370D
NEBWCAL0,0
NEBWCAL1,0
NEBWCALWL,0
RESPARM,10047
FREQPARM,10047
,
,
,
,
,
,
,
[TRACE DATA],
1400,-71.22104461
1400.4,-71.20086289
1400.8,-71.18247113
1401.2,-71.16606015
1401.6,-71.15180675
1402,-71.1398714
1402.4,-71.13039611
1402.8,-71.1235027
1403.2,-71.11929121
1403.6,-71.11783883
1404,-71.11919911
1404.4,-71.12340154
1404.8,-71.1304515
1405.2,-71.1403306
1405.6,-71.15299727
1406,-71.16838772
1406.4,-71.18641717
1406.8,-71.2069813
1407.2,-71.22995797
1407.6,-71.25520912
1408,-71.28258278
1408.4,-71.31191529
1408.8,-71.34303355
1409.2,-71.37575731
1409.6,-71.40990148
1410,-71.44527838
1410.4,-71.48169992
1410.8,-71.5189796
1411.2,-71.55693435
1411.6,-71.59538619
1412,-71.6341637
1412.4,-71.67310316
1412.8,-71.71204961
1413.2,-71.75085755
1413.6,-71.78939156
1414,-71.82752658
1414.4,-71.86514806
1414.8,-71.90215198
1415.2,-71.9384446
1415.6,-71.97394216
1416,-72.0085704
1416.4,-72.04226396
1416.8,-72.07496571
1417.2,-72.10662591
1417.6,-72.13720139
1418,-72.16665451
1418.4,-72.19495215
1418.8,-72.22206462
1419.2,-72.24796442
1419.6,-72.27262504
1420,-72.29601965
1420.4,-72.31811973
1420.8,-72.33889374
1421.2,-72.3583057
1421.6,-72.37631385
1422,-72.39286938
1422.4,-72.40791528
1422.8,-72.42138534
1423.2,-72.43320343
1423.6,-72.44328305
1424,-72.4515272
1424.4,-72.45782864
1424.8,-72.46207061
1425.2,-72.46412786
1425.6,-72.46386816
1426,-72.4611542
1426.4,-72.45584581
1426.8,-72.44780256
1427.2,-72.43688653
1427.6,-72.42296537
1428,-72.40591538
1428.4,-72.38562468
1428.8,-72.36199635
1429.2,-72.33495134
1429.6,-72.30443126
1430,-72.2704009
1430.4,-72.23285038
1430.8,-72.19179697
1431.2,-72.14728652
1431.6,-72.09939452
1432,-72.04822678
1432.4,-71.99391962
1432.8,-71.93663977
1433.2,-71.87658385
1433.6,-71.81397742
1434,-71.74907372
1434.4,-71.68215191
1434.8,-71.61351509
1435.2,-71.54348788
1435.6,-71.47241377
1436,-71.40065222
1436.4,-71.32857552
1436.8,-71.25656556
1437.2,-71.18501054
1437.6,-71.11430156
1438,-71.04482928
1438.4,-70.97698059
1438.8,-70.91113534
1439.2,-70.84766321
1439.6,-70.78692069
1440,-70.7292482
1440.4,-70.67496746
1440.8,-70.62437909
1441.2,-70.57776042
1441.6,-70.53536363
1442,-70.49741423
1442.4,-70.46410985
1442.8,-70.43561936
1443.2,-70.41208229
1443.6,-70.39360869
1444,-70.38027913
1444.4,-70.3721451
1444.8,-70.36922958
1445.2,-70.37152786
1445.6,-70.37900851
1446,-70.39161454
1446.4,-70.40926459
1446.8,-70.43185424
1447.2,-70.45925737
1447.6,-70.49132744
1448,-70.5278989
1448.4,-70.56878837
1448.8,-70.61379596
1449.2,-70.66270639
1449.6,-70.7152901
1450,-70.77130424
1450.4,-70.83049364
1450.8,-70.89259162
1451.2,-70.95732081
1451.6,-71.02439388
