"70BCSV 	",
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 ,
35,
CTRWL,1500
SPAN,200
START WL,1400
STOP WL,1600
WLFREQ,0
REFL,-60
LSCL,5
RESLN,2
AVG,1
SMPLAUTO,1
SMPL,501
SMPLINTVL,0.4
HIGH2,
MEAS,
LSUNT,1
NMSKH,OFF
RESCOR,0
RESCORMODE,2
SMOOTH,0
FIBERTYPE,0
MEASWL,1
SWPSPD,1
MODELNAME,AQ6370D
NEBWCAL0,0
NEBWCAL1,0
NEBWCALWL,0
RESPARM,10047
FREQPARM,10047
,
,
,
,
,
,
,
[TRACE DATA],
1400,-71.193
1400.4,-71.048
1400.8,-70.474
1401.2,-70.039
1401.6,-69.55
1402,-69.441
1402.4,-69.012
1402.8,-69.068
1403.2,-69.446
1403.6,-69.723
1404,-70.31
1404.4,-70.788
1404.8,-71.059
1405.2,-70.856
1405.6,-70.604
1406,-70.755
1406.4,-70.781
1406.8,-71.18
1407.2,-70.919
1407.6,-70.904
1408,-70.037
1408.4,-71.035
1408.8,-70.54
1409.2,-72.18
1409.6,-73.424
1410,-73.57
1410.4,-73.131
1410.8,-72.433
1411.2,-72.147
1411.6,-72.347
1412,-72.391
1412.4,-72.392
1412.8,-72.401
1413.2,-72.149
1413.6,-71.836
1414,-71.631
1414.4,-71.392
1414.8,-71.328
1415.2,-72.071
1415.6,-71.605
1416,-72.302
1416.4,-71.606
1416.8,-71.86
1417.2,-71.781
1417.6,-71.964
1418,-71.924
1418.4,-72.497
1418.8,-72.852
1419.2,-73.445
1419.6,-73.776
1420,-73.754
1420.4,-73.694
1420.8,-74.021
1421.2,-73.326
1421.6,-72.972
1422,-71.934
1422.4,-71.462
1422.8,-70.308
1423.2,-70.059
1423.6,-70.048
1424,-70.033
1424.4,-70.151
1424.8,-70.364
1425.2,-70.312
1425.6,-70.382
1426,-70.496
1426.4,-70.975
1426.8,-71.516
1427.2,-72.185
1427.6,-72.918
1428,-73.36
1428.4,-74.166
1428.8,-74.856
1429.2,-74.887
1429.6,-74.718
1430,-74.301
1430.4,-73.504
1430.8,-72.769
1431.2,-72.114
1431.6,-71.703
1432,-71.793
1432.4,-71.83
1432.8,-73
1433.2,-73.367
1433.6,-74.117
1434,-74.104
1434.4,-73.269
1434.8,-72.139
1435.2,-71.658
1435.6,-70.76
1436,-70.216
1436.4,-70.385
1436.8,-70.493
1437.2,-70.773
1437.6,-70.725
1438,-71.086
1438.4,-71.053
1438.8,-71.312
1439.2,-71.263
1439.6,-70.754
1440,-70.224
1440.4,-69.491
1440.8,-69.12
1441.2,-68.856
1441.6,-68.881
1442,-69.033
1442.4,-69.315
1442.8,-69.507
1443.2,-69.989
1443.6,-69.955
1444,-70.125
1444.4,-70.018
1444.8,-70.154
1445.2,-70.352
1445.6,-70.759
1446,-71.307
1446.4,-71.748
1446.8,-71.129
1447.2,-71.057
1447.6,-70.602
1448,-70.896
1448.4,-70.8
1448.8,-71.507
1449.2,-71.951
1449.6,-72.593
1450,-72.351
1450.4,-73.134
1450.8,-72.076
1451.2,-71.75
1451.6,-70.017
1452,-69.144
1452.4,-68.462
1452.8,-67.941
1453.2,-67.967
1453.6,-68.857
1454,-69.498
1454.4,-70.297
1454.8,-70.981
1455.2,-71.852
1455.6,-73.364
1456,-74
1456.4,-74.825
1456.8,-74.944
1457.2,-74.831
1457.6,-74.143
1458,-73.256
1458.4,-72.488
1458.8,-71.278
1459.2,-71.268
1459.6,-71.221
1460,-71.497
1460.4,-72.059
1460.8,-72.676
1461.2,-73.043
1461.6,-73.347
1462,-73.554
1462.4,-73.195
1462.8,-72.178
