"70BCSV 	",
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 ,
35,
CTRWL,1500
SPAN,200
START WL,1400
STOP WL,1600
WLFREQ,0
REFL,-70
LSCL,5
RESLN,2
AVG,1
SMPLAUTO,1
SMPL,501
SMPLINTVL,0.4
HIGH3,
MEAS,
LSUNT,1
NMSKH,OFF
RESCOR,0
RESCORMODE,2
SMOOTH,0
FIBERTYPE,0
MEASWL,1
SWPSPD,1
MODELNAME,AQ6370D
NEBWCAL0,0
NEBWCAL1,0
NEBWCALWL,0
RESPARM,10047
FREQPARM,10047
,
,
,
,
,
,
,
[TRACE DATA],
1400,-88.66116598
1400.4,-88.78746148
1400.8,-88.91754879
1401.2,-89.05106833
1401.6,-89.18764045
1402,-89.32686799
1402.4,-89.46833887
1402.8,-89.61162875
1403.2,-89.75630363
1403.6,-89.9019225
1404,-90.04803995
1404.4,-90.1942087
1404.8,-90.3399821
1405.2,-90.48491659
1405.6,-90.62857412
1406,-90.77052444
1406.4,-90.91034746
1406.8,-91.04763551
1407.2,-91.1819955
1407.6,-91.3130511
1408,-91.44044478
1408.4,-91.56383978
1408.8,-91.68292189
1409.2,-91.79740116
1409.6,-91.90701334
1410,-92.0115212
1410.4,-92.11071553
1410.8,-92.20441599
1411.2,-92.29247162
1411.6,-92.37476112
1412,-92.45119289
1412.4,-92.52170478
1412.8,-92.58626366
1413.2,-92.64486469
1413.6,-92.69753044
1414,-92.74430983
1414.4,-92.78527686
1414.8,-92.82052922
1415.2,-92.85018671
1415.6,-92.87438961
1416,-92.89329682
1416.4,-92.90708396
1416.8,-92.91594135
1417.2,-92.92007187
1417.6,-92.9196888
1418,-92.91501346
1418.4,-92.90627301
1418.8,-92.89369802
1419.2,-92.87752023
1419.6,-92.85797028
1420,-92.83527557
1420.4,-92.80965823
1420.8,-92.78133322
1421.2,-92.75050668
1421.6,-92.7173744
1422,-92.68212056
1422.4,-92.6449167
1422.8,-92.60592096
1423.2,-92.56527753
1423.6,-92.52311641
1424,-92.47955337
1424.4,-92.43469021
1424.8,-92.38861523
1425.2,-92.34140395
1425.6,-92.29311999
1426,-92.24381627
1426.4,-92.19353622
1426.8,-92.14231525
1427.2,-92.09018225
1427.6,-92.03716121
1428,-91.98327269
1428.4,-91.9285354
1428.8,-91.87296756
1429.2,-91.81658822
1429.6,-91.75941834
1430,-91.70148174
1430.4,-91.64280585
1430.8,-91.58342224
1431.2,-91.52336704
1431.6,-91.46268109
1432,-91.40141002
1432.4,-91.33960409
1432.8,-91.27731808
1433.2,-91.21461091
1433.6,-91.15154534
1434,-91.08818751
1434.4,-91.02460654
1434.8,-90.96087403
1435.2,-90.89706357
1435.6,-90.83325026
1436,-90.76951023
1436.4,-90.70592018
1436.8,-90.64255684
1437.2,-90.57949659
1437.6,-90.51681488
1438,-90.45458585
1438.4,-90.39288176
1438.8,-90.33177263
1439.2,-90.27132578
1439.6,-90.21160555
1440,-90.15267307
1440.4,-90.09458614
1440.8,-90.03739926
1441.2,-89.98116381
1441.6,-89.92592824
1442,-89.87173847
1442.4,-89.81863831
1442.8,-89.76666996
1443.2,-89.71587448
1443.6,-89.66629247
1444,-89.61796452
1444.4,-89.57093193
1444.8,-89.52523722
1445.2,-89.48092475
1445.6,-89.43804127
1446,-89.39663641
1446.4,-89.35676315
1446.8,-89.31847806
1447.2,-89.2818416
1447.6,-89.24691811
1448,-89.21377579
1448.4,-89.18248649
1448.8,-89.1531254
1449.2,-89.12577063
1449.6,-89.10050267
1450,-89.07740386
1450.4,-89.05655772
1450.8,-89.03804829
1451.2,-89.02195948
1451.6,-89.00837442
